time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-17 00:00:00+00:00,,,88,5
2024-08-18 00:00:00+00:00,3.0,3.0,18,2
2024-08-19 00:00:00+00:00,29.0,5.0,112,19
2024-08-20 00:00:00+00:00,17.0,8.0,62,16
2024-08-21 00:00:00+00:00,39.0,3.0,25,8
2024-08-22 00:00:00+00:00,5.0,4.0,80,20
2024-08-23 00:00:00+00:00,10.0,8.0,116,14
2024-08-24 00:00:00+00:00,2.0,2.0,71,12
2024-08-25 00:00:00+00:00,,,3,3
2024-08-26 00:00:00+00:00,160.0,8.0,45,20
2024-08-27 00:00:00+00:00,8.0,7.0,137,14
2024-08-28 00:00:00+00:00,24.0,5.0,77,18
2024-08-29 00:00:00+00:00,7.0,7.0,60,11
2024-08-30 00:00:00+00:00,4.0,4.0,27,9
2024-08-31 00:00:00+00:00,,,1,1
