referrer,views_total,views_unique
Google,260,62
github.com,69,27
chatgpt.com,13,3
DuckDuckGo,7,4
memory-of-motion.github.io,6,4
andreadelprete.github.io,5,3
Bing,5,3
cn.bing.com,4,3
yandex.ru,4,1
scaron.info,2,2
