time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-30 00:00:00+00:00,2,2,2.0,2.0
2024-12-01 00:00:00+00:00,4,3,10.0,2.0
2024-12-02 00:00:00+00:00,32,5,76.0,16.0
2024-12-03 00:00:00+00:00,1,1,61.0,15.0
2024-12-04 00:00:00+00:00,2,2,104.0,12.0
2024-12-05 00:00:00+00:00,3,2,52.0,12.0
2024-12-06 00:00:00+00:00,4,4,71.0,14.0
2024-12-07 00:00:00+00:00,1,1,101.0,13.0
2024-12-08 00:00:00+00:00,1,1,47.0,6.0
2024-12-09 00:00:00+00:00,33,6,188.0,31.0
2024-12-10 00:00:00+00:00,3,2,31.0,10.0
2024-12-11 00:00:00+00:00,4,4,81.0,16.0
2024-12-12 00:00:00+00:00,2,2,65.0,11.0
2024-12-13 00:00:00+00:00,2,2,37.0,16.0
2024-12-14 00:00:00+00:00,1,1,,
