referrer,views_total,views_unique
Google,286,31
github.com,125,30
pypi.org,13,1
andreadelprete.github.io,6,6
jcarpent.github.io,2,1
gitee.com,1,1
yandex.ru,1,1
scaron.info,1,1
matheecs.tech,1,1
Yahoo,1,1
