referrer,views_total,views_unique
Google,243,59
github.com,75,28
chatgpt.com,12,9
DuckDuckGo,12,3
andreadelprete.github.io,10,5
scaron.info,8,3
pypi.org,8,2
Bing,7,4
cn.bing.com,5,3
link.zhihu.com,2,1
