referrer,views_total,views_unique
Google,171,59
github.com,72,28
chatgpt.com,14,11
DuckDuckGo,12,3
andreadelprete.github.io,9,4
scaron.info,8,3
Bing,7,4
cn.bing.com,5,3
yandex.ru,2,2
memory-of-motion.github.io,2,1
