time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-02 00:00:00+00:00,15,7,9,3
2024-06-03 00:00:00+00:00,9,6,19,6
2024-06-04 00:00:00+00:00,13,9,83,20
2024-06-05 00:00:00+00:00,3,3,78,12
2024-06-06 00:00:00+00:00,7,6,87,13
2024-06-07 00:00:00+00:00,17,16,60,12
2024-06-08 00:00:00+00:00,9,9,42,3
2024-06-09 00:00:00+00:00,1,1,9,5
2024-06-10 00:00:00+00:00,18,7,40,6
2024-06-11 00:00:00+00:00,8,7,240,17
2024-06-12 00:00:00+00:00,7,4,37,13
2024-06-13 00:00:00+00:00,12,7,132,16
2024-06-14 00:00:00+00:00,14,10,90,14
2024-06-15 00:00:00+00:00,1,1,24,11
