referrer,views_total,views_unique
Google,221,55
github.com,84,33
andreadelprete.github.io,10,4
search.brave.com,4,2
doc.intsig.net,3,1
memory-of-motion.github.io,2,2
confluence.samsungds.net,2,2
stack-of-tasks.github.io,1,1
ggory15.github.io,1,1
pypi.org,1,1
