referrer,views_total,views_unique
Google,294,44
github.com,172,36
Bing,32,5
andreadelprete.github.io,20,4
yandex.ru,13,2
ggory15.github.io,11,1
jcarpent.github.io,9,1
memory-of-motion.github.io,4,4
pypi.org,4,1
gitee.com,2,2
