referrer,views_total,views_unique
Google,189,55
github.com,112,29
github-com.translate.goog,23,1
yandex.ru,18,3
chatgpt.com,15,4
statics.teams.cdn.office.net,9,1
robotpkg.openrobots.org,8,2
Bing,7,3
search.brave.com,7,1
andreadelprete.github.io,5,5
