time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-15 00:00:00+00:00,3.0,3.0,4,4
2025-03-16 00:00:00+00:00,4.0,3.0,5,4
2025-03-17 00:00:00+00:00,117.0,21.0,60,15
2025-03-18 00:00:00+00:00,71.0,13.0,151,26
2025-03-19 00:00:00+00:00,8.0,5.0,56,20
2025-03-20 00:00:00+00:00,6.0,5.0,47,12
2025-03-21 00:00:00+00:00,8.0,6.0,76,23
2025-03-22 00:00:00+00:00,3.0,3.0,7,4
2025-03-23 00:00:00+00:00,2.0,2.0,5,4
2025-03-24 00:00:00+00:00,26.0,8.0,71,19
2025-03-25 00:00:00+00:00,5.0,4.0,67,17
2025-03-26 00:00:00+00:00,9.0,5.0,66,15
2025-03-27 00:00:00+00:00,17.0,7.0,58,19
2025-03-28 00:00:00+00:00,29.0,10.0,109,19
2025-03-29 00:00:00+00:00,,,3,1
