time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-26 00:00:00+00:00,1.0,1.0,15,4
2024-05-27 00:00:00+00:00,7.0,7.0,145,18
2024-05-28 00:00:00+00:00,7.0,6.0,216,17
2024-05-29 00:00:00+00:00,5.0,5.0,57,13
2024-05-30 00:00:00+00:00,14.0,12.0,298,24
2024-05-31 00:00:00+00:00,6.0,4.0,72,12
2024-06-01 00:00:00+00:00,6.0,6.0,26,9
2024-06-02 00:00:00+00:00,17.0,8.0,14,4
2024-06-03 00:00:00+00:00,9.0,6.0,19,6
2024-06-04 00:00:00+00:00,13.0,9.0,83,20
2024-06-05 00:00:00+00:00,3.0,3.0,78,12
2024-06-06 00:00:00+00:00,7.0,6.0,87,13
2024-06-07 00:00:00+00:00,17.0,16.0,60,12
2024-06-08 00:00:00+00:00,9.0,9.0,42,3
2024-06-09 00:00:00+00:00,,,7,3
