time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-28 00:00:00+00:00,3,3,211,13
2024-05-29 00:00:00+00:00,5,5,57,13
2024-05-30 00:00:00+00:00,14,12,298,24
2024-05-31 00:00:00+00:00,6,4,72,12
2024-06-01 00:00:00+00:00,6,6,26,9
2024-06-02 00:00:00+00:00,17,8,14,4
2024-06-03 00:00:00+00:00,9,6,19,6
2024-06-04 00:00:00+00:00,13,9,83,20
2024-06-05 00:00:00+00:00,3,3,78,12
2024-06-06 00:00:00+00:00,7,6,87,13
2024-06-07 00:00:00+00:00,17,16,60,12
2024-06-08 00:00:00+00:00,9,9,42,3
2024-06-09 00:00:00+00:00,1,1,9,5
2024-06-10 00:00:00+00:00,18,7,40,6
2024-06-11 00:00:00+00:00,2,2,2,2
