time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-07 00:00:00+00:00,,,91.0,7.0
2024-12-08 00:00:00+00:00,1.0,1.0,47.0,6.0
2024-12-09 00:00:00+00:00,33.0,6.0,188.0,31.0
2024-12-10 00:00:00+00:00,3.0,2.0,31.0,10.0
2024-12-11 00:00:00+00:00,4.0,4.0,81.0,16.0
2024-12-12 00:00:00+00:00,2.0,2.0,65.0,11.0
2024-12-13 00:00:00+00:00,2.0,2.0,37.0,16.0
2024-12-14 00:00:00+00:00,1.0,1.0,2.0,2.0
2024-12-15 00:00:00+00:00,1.0,1.0,10.0,5.0
2024-12-16 00:00:00+00:00,29.0,3.0,127.0,17.0
2024-12-17 00:00:00+00:00,2.0,2.0,67.0,12.0
2024-12-18 00:00:00+00:00,4.0,4.0,108.0,19.0
2024-12-19 00:00:00+00:00,4.0,3.0,168.0,20.0
2024-12-20 00:00:00+00:00,7.0,5.0,90.0,7.0
2024-12-21 00:00:00+00:00,1.0,1.0,,
