time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-02 00:00:00+00:00,4.0,4.0,10,5
2025-03-03 00:00:00+00:00,41.0,8.0,192,23
2025-03-04 00:00:00+00:00,5.0,4.0,100,17
2025-03-05 00:00:00+00:00,14.0,6.0,55,14
2025-03-06 00:00:00+00:00,28.0,12.0,50,21
2025-03-07 00:00:00+00:00,17.0,7.0,78,19
2025-03-08 00:00:00+00:00,2.0,2.0,5,5
2025-03-09 00:00:00+00:00,8.0,6.0,12,7
2025-03-10 00:00:00+00:00,65.0,15.0,118,18
2025-03-11 00:00:00+00:00,20.0,7.0,64,17
2025-03-12 00:00:00+00:00,6.0,5.0,84,22
2025-03-13 00:00:00+00:00,9.0,4.0,97,17
2025-03-14 00:00:00+00:00,11.0,8.0,80,13
2025-03-15 00:00:00+00:00,4.0,4.0,23,5
2025-03-16 00:00:00+00:00,,,2,1
