referrer,views_total,views_unique
Google,278,62
github.com,53,24
github-com.translate.goog,23,1
chatgpt.com,20,3
Bing,10,3
DuckDuckGo,7,4
memory-of-motion.github.io,5,4
andreadelprete.github.io,5,3
cn.bing.com,4,3
yandex.ru,4,1
