referrer,views_total,views_unique
Google,283,63
github.com,71,27
chatgpt.com,17,3
Bing,10,3
DuckDuckGo,7,4
memory-of-motion.github.io,6,4
andreadelprete.github.io,5,3
cn.bing.com,5,3
yandex.ru,4,1
scaron.info,2,2
