time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-14 00:00:00+00:00,1,1,,
2025-06-15 00:00:00+00:00,3,3,9.0,7.0
2025-06-16 00:00:00+00:00,21,7,57.0,18.0
2025-06-17 00:00:00+00:00,6,4,18.0,12.0
2025-06-18 00:00:00+00:00,11,7,106.0,12.0
2025-06-19 00:00:00+00:00,2,2,55.0,16.0
2025-06-20 00:00:00+00:00,3,3,26.0,15.0
2025-06-21 00:00:00+00:00,3,3,3.0,3.0
2025-06-22 00:00:00+00:00,6,4,6.0,6.0
2025-06-23 00:00:00+00:00,26,12,51.0,22.0
2025-06-24 00:00:00+00:00,6,5,50.0,14.0
2025-06-25 00:00:00+00:00,16,6,50.0,16.0
2025-06-26 00:00:00+00:00,9,5,33.0,18.0
2025-06-27 00:00:00+00:00,3,3,23.0,14.0
2025-06-28 00:00:00+00:00,1,1,17.0,3.0
