referrer,views_total,views_unique
Google,177,52
github.com,111,29
yandex.ru,28,5
andreadelprete.github.io,14,8
chatgpt.com,9,3
statics.teams.cdn.office.net,9,1
robotpkg.openrobots.org,8,2
search.brave.com,7,1
cn.bing.com,4,2
Bing,3,3
