referrer,views_total,views_unique
Google,181,58
github.com,105,27
andreadelprete.github.io,13,7
yandex.ru,12,3
chatgpt.com,9,3
statics.teams.cdn.office.net,9,1
robotpkg.openrobots.org,8,2
search.brave.com,7,1
cn.bing.com,4,2
Bing,3,3
