referrer,views_total,views_unique
Google,305,75
github.com,142,40
andreadelprete.github.io,16,2
chatgpt.com,13,4
DuckDuckGo,9,2
discourse.ros.org,4,4
cn.bing.com,4,1
Bing,3,3
memory-of-motion.github.io,2,2
scaron.info,2,2
