referrer,views_total,views_unique
Google,275,38
github.com,205,26
Bing,22,5
andreadelprete.github.io,20,4
yandex.ru,14,3
ggory15.github.io,11,1
jcarpent.github.io,9,1
pypi.org,4,1
gitee.com,3,3
memory-of-motion.github.io,3,3
