time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-20 00:00:00+00:00,,,51.0,10.0
2024-05-21 00:00:00+00:00,4.0,4.0,23.0,9.0
2024-05-22 00:00:00+00:00,3.0,3.0,104.0,16.0
2024-05-23 00:00:00+00:00,5.0,4.0,84.0,15.0
2024-05-24 00:00:00+00:00,7.0,5.0,118.0,14.0
2024-05-25 00:00:00+00:00,6.0,6.0,81.0,4.0
2024-05-26 00:00:00+00:00,4.0,4.0,18.0,7.0
2024-05-27 00:00:00+00:00,7.0,7.0,145.0,18.0
2024-05-28 00:00:00+00:00,7.0,6.0,216.0,17.0
2024-05-29 00:00:00+00:00,5.0,5.0,57.0,13.0
2024-05-30 00:00:00+00:00,14.0,12.0,298.0,24.0
2024-05-31 00:00:00+00:00,6.0,4.0,72.0,12.0
2024-06-01 00:00:00+00:00,6.0,6.0,26.0,9.0
2024-06-02 00:00:00+00:00,17.0,8.0,14.0,4.0
2024-06-03 00:00:00+00:00,1.0,1.0,,
