referrer,views_total,views_unique
Google,229,53
github.com,80,31
chatgpt.com,13,4
andreadelprete.github.io,10,4
search.brave.com,4,2
memory-of-motion.github.io,3,3
confluence.samsungds.net,3,3
ggory15.github.io,1,1
stack-of-tasks.github.io,1,1
scaron.info,1,1
