time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-31 00:00:00+00:00,2,2,26.0,5.0
2025-02-01 00:00:00+00:00,3,3,14.0,5.0
2025-02-02 00:00:00+00:00,3,3,28.0,13.0
2025-02-03 00:00:00+00:00,37,8,41.0,12.0
2025-02-04 00:00:00+00:00,5,4,46.0,12.0
2025-02-05 00:00:00+00:00,7,7,107.0,22.0
2025-02-06 00:00:00+00:00,12,5,75.0,17.0
2025-02-07 00:00:00+00:00,8,6,55.0,19.0
2025-02-08 00:00:00+00:00,2,2,14.0,8.0
2025-02-09 00:00:00+00:00,4,4,10.0,7.0
2025-02-10 00:00:00+00:00,35,6,43.0,11.0
2025-02-11 00:00:00+00:00,5,2,33.0,11.0
2025-02-12 00:00:00+00:00,9,6,,
2025-02-13 00:00:00+00:00,12,3,78.0,9.0
2025-02-14 00:00:00+00:00,3,3,76.0,4.0
