time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-20 00:00:00+00:00,2,2,53,12
2024-05-21 00:00:00+00:00,4,4,23,9
2024-05-22 00:00:00+00:00,3,3,104,16
2024-05-23 00:00:00+00:00,5,4,84,15
2024-05-24 00:00:00+00:00,7,5,118,14
2024-05-25 00:00:00+00:00,6,6,81,4
2024-05-26 00:00:00+00:00,4,4,18,7
2024-05-27 00:00:00+00:00,7,7,145,18
2024-05-28 00:00:00+00:00,7,6,216,17
2024-05-29 00:00:00+00:00,5,5,57,13
2024-05-30 00:00:00+00:00,14,12,298,24
2024-05-31 00:00:00+00:00,6,4,72,12
2024-06-01 00:00:00+00:00,6,6,26,9
2024-06-02 00:00:00+00:00,2,1,5,1
