referrer,views_total,views_unique
Google,187,56
github.com,112,34
andreadelprete.github.io,13,5
pypi.org,7,2
Bing,6,3
DuckDuckGo,5,1
ggory15.github.io,5,1
statics.teams.cdn.office.net,3,1
gregwar.github.io,2,2
memory-of-motion.github.io,2,2
