time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-05 00:00:00+00:00,14.0,3.0,19,9
2024-08-06 00:00:00+00:00,1.0,1.0,19,12
2024-08-07 00:00:00+00:00,4.0,3.0,54,13
2024-08-08 00:00:00+00:00,4.0,4.0,16,9
2024-08-09 00:00:00+00:00,2.0,2.0,42,10
2024-08-10 00:00:00+00:00,2.0,2.0,33,9
2024-08-11 00:00:00+00:00,2.0,2.0,26,6
2024-08-12 00:00:00+00:00,4.0,4.0,244,28
2024-08-13 00:00:00+00:00,7.0,7.0,73,17
2024-08-14 00:00:00+00:00,,,96,17
2024-08-15 00:00:00+00:00,4.0,4.0,143,17
2024-08-16 00:00:00+00:00,,,72,13
2024-08-17 00:00:00+00:00,3.0,3.0,105,8
2024-08-18 00:00:00+00:00,3.0,3.0,18,2
2024-08-19 00:00:00+00:00,,,7,2
