time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-12 00:00:00+00:00,5,4,99,9
2025-06-13 00:00:00+00:00,6,6,77,16
2025-06-14 00:00:00+00:00,1,1,1,1
2025-06-15 00:00:00+00:00,3,3,9,7
2025-06-16 00:00:00+00:00,21,7,57,18
2025-06-17 00:00:00+00:00,6,4,18,12
2025-06-18 00:00:00+00:00,11,7,106,12
2025-06-19 00:00:00+00:00,2,2,55,16
2025-06-20 00:00:00+00:00,3,3,26,15
2025-06-21 00:00:00+00:00,3,3,3,3
2025-06-22 00:00:00+00:00,6,4,6,6
2025-06-23 00:00:00+00:00,26,12,51,22
2025-06-24 00:00:00+00:00,6,5,50,14
2025-06-25 00:00:00+00:00,16,6,50,16
2025-06-26 00:00:00+00:00,6,3,4,3
