time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-27 00:00:00+00:00,1.0,1.0,5,3
2024-07-28 00:00:00+00:00,,,84,8
2024-07-29 00:00:00+00:00,4.0,2.0,140,19
2024-07-30 00:00:00+00:00,3.0,3.0,157,18
2024-07-31 00:00:00+00:00,3.0,3.0,169,20
2024-08-01 00:00:00+00:00,1.0,1.0,181,17
2024-08-02 00:00:00+00:00,5.0,3.0,65,15
2024-08-03 00:00:00+00:00,,,20,9
2024-08-04 00:00:00+00:00,7.0,2.0,63,5
2024-08-05 00:00:00+00:00,15.0,4.0,97,17
2024-08-06 00:00:00+00:00,1.0,1.0,19,12
2024-08-07 00:00:00+00:00,4.0,3.0,54,13
2024-08-08 00:00:00+00:00,4.0,4.0,16,9
2024-08-09 00:00:00+00:00,2.0,2.0,42,10
2024-08-10 00:00:00+00:00,2.0,2.0,28,5
