time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-18 00:00:00+00:00,11,7,87,5
2025-06-19 00:00:00+00:00,2,2,55,16
2025-06-20 00:00:00+00:00,3,3,26,15
2025-06-21 00:00:00+00:00,3,3,3,3
2025-06-22 00:00:00+00:00,6,4,6,6
2025-06-23 00:00:00+00:00,26,12,51,22
2025-06-24 00:00:00+00:00,6,5,50,14
2025-06-25 00:00:00+00:00,16,6,50,16
2025-06-26 00:00:00+00:00,9,5,33,18
2025-06-27 00:00:00+00:00,3,3,23,14
2025-06-28 00:00:00+00:00,2,2,34,7
2025-06-29 00:00:00+00:00,5,5,37,9
2025-06-30 00:00:00+00:00,43,11,78,20
2025-07-01 00:00:00+00:00,10,5,17,11
2025-07-02 00:00:00+00:00,2,2,19,4
