referrer,views_total,views_unique
Google,148,51
github.com,60,24
pypi.org,7,3
robotpkg.openrobots.org,6,1
andreadelprete.github.io,4,4
scaron.info,4,3
ya.ru,3,1
search.brave.com,2,2
chatgpt.com,2,2
wenxiaobai.com,2,1
