time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-04 00:00:00+00:00,1,1,94,8
2024-12-05 00:00:00+00:00,3,2,52,12
2024-12-06 00:00:00+00:00,4,4,71,14
2024-12-07 00:00:00+00:00,1,1,101,13
2024-12-08 00:00:00+00:00,1,1,47,6
2024-12-09 00:00:00+00:00,33,6,188,31
2024-12-10 00:00:00+00:00,3,2,31,10
2024-12-11 00:00:00+00:00,4,4,81,16
2024-12-12 00:00:00+00:00,2,2,65,11
2024-12-13 00:00:00+00:00,2,2,37,16
2024-12-14 00:00:00+00:00,1,1,2,2
2024-12-15 00:00:00+00:00,1,1,10,5
2024-12-16 00:00:00+00:00,29,3,127,17
2024-12-17 00:00:00+00:00,2,2,67,12
2024-12-18 00:00:00+00:00,1,1,47,10
