referrer,views_total,views_unique
Google,184,69
github.com,67,34
andreadelprete.github.io,10,2
Bing,7,4
pypi.org,7,2
DuckDuckGo,6,2
ggory15.github.io,5,1
memory-of-motion.github.io,3,3
cn.bing.com,2,2
gregwar.github.io,2,2
