referrer,views_total,views_unique
Google,251,56
github.com,73,31
andreadelprete.github.io,11,5
chatgpt.com,11,3
search.brave.com,4,2
memory-of-motion.github.io,3,3
doc.intsig.net,3,1
confluence.samsungds.net,2,2
stack-of-tasks.github.io,1,1
scaron.info,1,1
