referrer,views_total,views_unique
Google,281,62
github.com,49,21
github-com.translate.goog,23,1
yandex.ru,21,2
chatgpt.com,20,3
Bing,10,3
andreadelprete.github.io,6,4
DuckDuckGo,6,3
cn.bing.com,3,2
memory-of-motion.github.io,2,2
