time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-13 00:00:00+00:00,9,6,129,13
2024-06-14 00:00:00+00:00,14,10,90,14
2024-06-15 00:00:00+00:00,1,1,24,11
2024-06-16 00:00:00+00:00,1,1,3,3
2024-06-17 00:00:00+00:00,7,6,80,17
2024-06-18 00:00:00+00:00,14,11,55,12
2024-06-19 00:00:00+00:00,10,10,115,12
2024-06-20 00:00:00+00:00,3,2,143,19
2024-06-21 00:00:00+00:00,2,2,69,15
2024-06-22 00:00:00+00:00,2,2,26,11
2024-06-23 00:00:00+00:00,2,2,58,9
2024-06-24 00:00:00+00:00,12,1,26,11
2024-06-25 00:00:00+00:00,3,3,156,16
2024-06-26 00:00:00+00:00,3,3,58,17
2024-06-27 00:00:00+00:00,1,1,5,2
