referrer,views_total,views_unique
Google,184,59
github.com,105,26
github-com.translate.goog,23,1
yandex.ru,22,3
chatgpt.com,19,2
Bing,10,3
statics.teams.cdn.office.net,9,1
andreadelprete.github.io,7,6
cn.bing.com,5,3
memory-of-motion.github.io,2,2
