referrer,views_total,views_unique
Google,170,51
github.com,109,27
github-com.translate.goog,23,1
yandex.ru,19,4
chatgpt.com,12,4
andreadelprete.github.io,11,6
statics.teams.cdn.office.net,9,1
robotpkg.openrobots.org,8,2
search.brave.com,7,1
cn.bing.com,4,2
