time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-12 00:00:00+00:00,4.0,4.0,220,26
2024-08-13 00:00:00+00:00,7.0,7.0,73,17
2024-08-14 00:00:00+00:00,,,96,17
2024-08-15 00:00:00+00:00,4.0,4.0,143,17
2024-08-16 00:00:00+00:00,,,72,13
2024-08-17 00:00:00+00:00,3.0,3.0,105,8
2024-08-18 00:00:00+00:00,3.0,3.0,18,2
2024-08-19 00:00:00+00:00,29.0,5.0,112,19
2024-08-20 00:00:00+00:00,17.0,8.0,62,16
2024-08-21 00:00:00+00:00,39.0,3.0,25,8
2024-08-22 00:00:00+00:00,5.0,4.0,80,20
2024-08-23 00:00:00+00:00,10.0,8.0,116,14
2024-08-24 00:00:00+00:00,2.0,2.0,71,12
2024-08-25 00:00:00+00:00,,,3,3
2024-08-26 00:00:00+00:00,,,7,4
