url_path,views_total,views_unique
/stack-of-tasks/tsid,193,84
/stack-of-tasks/tsid/tree/master,39,10
/stack-of-tasks/tsid/pulls,39,5
/stack-of-tasks/tsid/wiki,23,15
/stack-of-tasks/tsid/tree/master/src,23,13
/stack-of-tasks/tsid/issues,23,6
/stack-of-tasks/tsid/pull/251,23,1
/stack-of-tasks/tsid/tree/master/exercizes,13,9
/stack-of-tasks/tsid/tree/devel,13,4
/stack-of-tasks/tsid/tree/master/demo,11,8
