referrer,views_total,views_unique
Google,337,63
github.com,86,27
Bing,26,2
yandex.ru,18,2
ggory15.github.io,7,1
memory-of-motion.github.io,3,2
statics.teams.cdn.office.net,2,2
robotpkg.openrobots.org,2,1
andreadelprete.github.io,1,1
gitee.com,1,1
