referrer,views_total,views_unique
Google,152,48
github.com,100,35
scaron.info,32,2
andreadelprete.github.io,12,6
memory-of-motion.github.io,5,5
yandex.ru,3,1
Bing,2,2
gitcode.com,2,1
link.zhihu.com,2,1
search.brave.com,1,1
