referrer,views_total,views_unique
Google,209,57
github.com,76,26
andreadelprete.github.io,11,7
Bing,7,5
yandex.ru,7,1
confluence.samsungds.net,7,1
scaron.info,6,2
memory-of-motion.github.io,5,3
gitcode.com,4,2
github.imc.re,4,1
