referrer,views_total,views_unique
Google,162,46
github.com,61,14
yandex.ru,19,1
Bing,11,5
index.ros.org,11,4
cn.bing.com,6,4
search.brave.com,5,1
ya.ru,4,1
grep.app,3,1
doubao.com,2,1
