time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-17 00:00:00+00:00,8,7,31,7
2024-10-18 00:00:00+00:00,128,18,19,10
2024-10-19 00:00:00+00:00,10,7,15,8
2024-10-20 00:00:00+00:00,2,2,3,2
2024-10-21 00:00:00+00:00,99,12,36,10
2024-10-22 00:00:00+00:00,6,6,27,17
2024-10-23 00:00:00+00:00,6,5,25,9
2024-10-24 00:00:00+00:00,14,7,38,18
2024-10-25 00:00:00+00:00,120,5,32,11
2024-10-26 00:00:00+00:00,58,6,20,8
2024-10-27 00:00:00+00:00,5,5,1,1
2024-10-28 00:00:00+00:00,109,14,21,11
2024-10-29 00:00:00+00:00,31,28,185,14
2024-10-30 00:00:00+00:00,114,22,79,24
2024-10-31 00:00:00+00:00,2,2,3,2
