time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-19 00:00:00+00:00,35,8,60.0,9.0
2024-07-20 00:00:00+00:00,26,7,17.0,4.0
2024-07-21 00:00:00+00:00,2,2,5.0,5.0
2024-07-22 00:00:00+00:00,12,12,31.0,9.0
2024-07-23 00:00:00+00:00,131,12,15.0,6.0
2024-07-24 00:00:00+00:00,178,26,60.0,15.0
2024-07-25 00:00:00+00:00,82,23,155.0,18.0
2024-07-26 00:00:00+00:00,12,11,19.0,9.0
2024-07-27 00:00:00+00:00,6,5,12.0,5.0
2024-07-28 00:00:00+00:00,2,2,39.0,8.0
2024-07-29 00:00:00+00:00,14,11,53.0,10.0
2024-07-30 00:00:00+00:00,64,8,73.0,12.0
2024-07-31 00:00:00+00:00,12,11,105.0,17.0
2024-08-01 00:00:00+00:00,15,8,16.0,10.0
2024-08-02 00:00:00+00:00,4,4,,
