time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-07 00:00:00+00:00,32,30,5.0,1.0
2025-06-08 00:00:00+00:00,29,28,4.0,4.0
2025-06-09 00:00:00+00:00,38,33,5.0,4.0
2025-06-10 00:00:00+00:00,57,48,69.0,12.0
2025-06-11 00:00:00+00:00,70,48,24.0,8.0
2025-06-12 00:00:00+00:00,99,47,19.0,8.0
2025-06-13 00:00:00+00:00,63,51,32.0,6.0
2025-06-14 00:00:00+00:00,72,23,17.0,7.0
2025-06-15 00:00:00+00:00,27,22,9.0,3.0
2025-06-16 00:00:00+00:00,145,44,31.0,8.0
2025-06-17 00:00:00+00:00,161,48,77.0,13.0
2025-06-18 00:00:00+00:00,75,46,44.0,16.0
2025-06-19 00:00:00+00:00,57,38,8.0,3.0
2025-06-20 00:00:00+00:00,86,36,32.0,8.0
2025-06-21 00:00:00+00:00,1,1,,
