referrer,views_total,views_unique
Google,187,49
github.com,35,15
cn.bing.com,24,6
pypi.org,16,3
eigen.tuxfamily.org,12,6
Bing,9,5
robotpkg.openrobots.org,9,3
Baidu,7,2
DuckDuckGo,6,4
di.ens.fr,6,2
