time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-20 00:00:00+00:00,14,10,31,6
2024-08-21 00:00:00+00:00,8,7,69,9
2024-08-22 00:00:00+00:00,10,9,50,14
2024-08-23 00:00:00+00:00,8,7,12,6
2024-08-24 00:00:00+00:00,3,3,7,3
2024-08-25 00:00:00+00:00,172,14,29,8
2024-08-26 00:00:00+00:00,185,19,116,18
2024-08-27 00:00:00+00:00,43,14,145,21
2024-08-28 00:00:00+00:00,73,12,51,9
2024-08-29 00:00:00+00:00,41,7,20,9
2024-08-30 00:00:00+00:00,286,20,50,13
2024-08-31 00:00:00+00:00,107,14,15,8
2024-09-01 00:00:00+00:00,5,5,3,3
2024-09-02 00:00:00+00:00,9,9,55,13
2024-09-03 00:00:00+00:00,4,4,10,4
