referrer,views_total,views_unique
Google,183,43
github.com,44,18
cn.bing.com,26,7
pypi.org,16,3
Baidu,14,3
Bing,10,7
robotpkg.openrobots.org,9,3
eigen.tuxfamily.org,8,3
DuckDuckGo,6,5
di.ens.fr,6,2
