time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-20 00:00:00+00:00,4,4,10,7
2024-05-21 00:00:00+00:00,114,100,74,14
2024-05-22 00:00:00+00:00,244,132,125,25
2024-05-23 00:00:00+00:00,194,155,31,12
2024-05-24 00:00:00+00:00,146,120,32,13
2024-05-25 00:00:00+00:00,167,35,17,3
2024-05-26 00:00:00+00:00,114,62,68,8
2024-05-27 00:00:00+00:00,61,57,64,14
2024-05-28 00:00:00+00:00,88,63,92,19
2024-05-29 00:00:00+00:00,212,76,49,17
2024-05-30 00:00:00+00:00,53,28,22,12
2024-05-31 00:00:00+00:00,42,39,127,14
2024-06-01 00:00:00+00:00,18,7,8,5
2024-06-02 00:00:00+00:00,8,6,19,6
2024-06-03 00:00:00+00:00,6,6,6,4
