time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-22 00:00:00+00:00,18,16,6.0,2.0
2024-06-23 00:00:00+00:00,38,35,7.0,3.0
2024-06-24 00:00:00+00:00,30,19,28.0,10.0
2024-06-25 00:00:00+00:00,37,21,56.0,11.0
2024-06-26 00:00:00+00:00,34,25,32.0,15.0
2024-06-27 00:00:00+00:00,49,32,28.0,10.0
2024-06-28 00:00:00+00:00,32,23,147.0,13.0
2024-06-29 00:00:00+00:00,5,4,6.0,5.0
2024-06-30 00:00:00+00:00,7,7,52.0,8.0
2024-07-01 00:00:00+00:00,20,17,15.0,6.0
2024-07-02 00:00:00+00:00,16,11,28.0,13.0
2024-07-03 00:00:00+00:00,40,29,34.0,10.0
2024-07-04 00:00:00+00:00,10,9,75.0,14.0
2024-07-05 00:00:00+00:00,8,5,89.0,11.0
2024-07-06 00:00:00+00:00,1,1,,
