time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-30 00:00:00+00:00,60.0,4.0,69,10
2024-07-31 00:00:00+00:00,12.0,11.0,105,17
2024-08-01 00:00:00+00:00,15.0,8.0,16,10
2024-08-02 00:00:00+00:00,14.0,13.0,23,10
2024-08-03 00:00:00+00:00,5.0,4.0,8,6
2024-08-04 00:00:00+00:00,4.0,3.0,25,8
2024-08-05 00:00:00+00:00,10.0,9.0,16,7
2024-08-06 00:00:00+00:00,12.0,8.0,26,9
2024-08-07 00:00:00+00:00,85.0,6.0,44,8
2024-08-08 00:00:00+00:00,13.0,6.0,29,9
2024-08-09 00:00:00+00:00,7.0,5.0,14,11
2024-08-10 00:00:00+00:00,8.0,5.0,3,2
2024-08-11 00:00:00+00:00,6.0,4.0,44,5
2024-08-12 00:00:00+00:00,15.0,11.0,92,17
2024-08-13 00:00:00+00:00,,,2,2
