referrer,views_total,views_unique
Google,234,55
github.com,74,18
yandex.ru,19,1
cn.bing.com,16,6
Bing,13,6
search.brave.com,5,1
eigen.tuxfamily.org,4,4
pypi.org,3,2
link.zhihu.com,3,1
chatgpt.com,2,2
