time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-15 00:00:00+00:00,32,30,15,6
2024-07-16 00:00:00+00:00,104,20,26,6
2024-07-17 00:00:00+00:00,29,24,50,9
2024-07-18 00:00:00+00:00,13,12,85,11
2024-07-19 00:00:00+00:00,43,12,83,16
2024-07-20 00:00:00+00:00,26,7,17,4
2024-07-21 00:00:00+00:00,2,2,5,5
2024-07-22 00:00:00+00:00,12,12,31,9
2024-07-23 00:00:00+00:00,131,12,15,6
2024-07-24 00:00:00+00:00,178,26,60,15
2024-07-25 00:00:00+00:00,82,23,155,18
2024-07-26 00:00:00+00:00,12,11,19,9
2024-07-27 00:00:00+00:00,6,5,12,5
2024-07-28 00:00:00+00:00,2,2,39,8
2024-07-29 00:00:00+00:00,3,3,5,3
