referrer,views_total,views_unique
Google,93,38
github.com,34,17
eigen.tuxfamily.org,20,4
DuckDuckGo,13,3
claude.ai,12,1
cn.bing.com,9,1
Baidu,3,2
chatgpt.com,3,1
Bing,2,2
robotpkg.openrobots.org,2,1
