time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-04 00:00:00+00:00,8,5,23,6
2024-12-05 00:00:00+00:00,6,5,54,16
2024-12-06 00:00:00+00:00,18,13,19,8
2024-12-07 00:00:00+00:00,9,5,10,4
2024-12-08 00:00:00+00:00,18,15,2,2
2024-12-09 00:00:00+00:00,14,11,17,9
2024-12-10 00:00:00+00:00,8,7,53,10
2024-12-11 00:00:00+00:00,13,9,89,16
2024-12-12 00:00:00+00:00,11,11,27,10
2024-12-13 00:00:00+00:00,23,18,17,7
2024-12-14 00:00:00+00:00,7,5,1,1
2024-12-15 00:00:00+00:00,9,4,4,2
2024-12-16 00:00:00+00:00,5,5,12,8
2024-12-17 00:00:00+00:00,10,8,106,22
2024-12-18 00:00:00+00:00,1,1,8,6
