time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-23 00:00:00+00:00,10,8,8,3
2024-11-24 00:00:00+00:00,18,13,6,5
2024-11-25 00:00:00+00:00,19,17,55,12
2024-11-26 00:00:00+00:00,27,19,84,13
2024-11-27 00:00:00+00:00,22,17,30,13
2024-11-28 00:00:00+00:00,19,14,40,15
2024-11-29 00:00:00+00:00,43,32,33,7
2024-11-30 00:00:00+00:00,3,3,2,2
2024-12-01 00:00:00+00:00,74,13,7,4
2024-12-02 00:00:00+00:00,172,25,21,8
2024-12-03 00:00:00+00:00,71,30,18,12
2024-12-04 00:00:00+00:00,10,7,31,11
2024-12-05 00:00:00+00:00,6,5,54,16
2024-12-06 00:00:00+00:00,18,13,19,8
2024-12-07 00:00:00+00:00,1,1,1,1
