time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-18 00:00:00+00:00,4,3,2.0,2.0
2024-08-19 00:00:00+00:00,18,9,54.0,7.0
2024-08-20 00:00:00+00:00,19,14,33.0,8.0
2024-08-21 00:00:00+00:00,8,7,69.0,9.0
2024-08-22 00:00:00+00:00,10,9,50.0,14.0
2024-08-23 00:00:00+00:00,8,7,12.0,6.0
2024-08-24 00:00:00+00:00,3,3,7.0,3.0
2024-08-25 00:00:00+00:00,172,14,29.0,8.0
2024-08-26 00:00:00+00:00,185,19,116.0,18.0
2024-08-27 00:00:00+00:00,43,14,145.0,21.0
2024-08-28 00:00:00+00:00,73,12,51.0,9.0
2024-08-29 00:00:00+00:00,41,7,20.0,9.0
2024-08-30 00:00:00+00:00,286,20,50.0,13.0
2024-08-31 00:00:00+00:00,107,14,15.0,8.0
2024-09-01 00:00:00+00:00,2,2,,
