time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-01 00:00:00+00:00,27,22,3.0,2.0
2025-06-02 00:00:00+00:00,171,55,24.0,10.0
2025-06-03 00:00:00+00:00,208,59,53.0,16.0
2025-06-04 00:00:00+00:00,65,50,49.0,14.0
2025-06-05 00:00:00+00:00,120,54,45.0,14.0
2025-06-06 00:00:00+00:00,67,41,20.0,13.0
2025-06-07 00:00:00+00:00,33,31,10.0,2.0
2025-06-08 00:00:00+00:00,29,28,4.0,4.0
2025-06-09 00:00:00+00:00,38,33,5.0,4.0
2025-06-10 00:00:00+00:00,57,48,69.0,12.0
2025-06-11 00:00:00+00:00,70,48,24.0,8.0
2025-06-12 00:00:00+00:00,99,47,19.0,8.0
2025-06-13 00:00:00+00:00,63,51,32.0,6.0
2025-06-14 00:00:00+00:00,72,23,17.0,7.0
2025-06-15 00:00:00+00:00,2,1,,
