time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-16 00:00:00+00:00,83.0,5.0,76,9
2024-10-17 00:00:00+00:00,12.0,11.0,50,16
2024-10-18 00:00:00+00:00,128.0,18.0,19,10
2024-10-19 00:00:00+00:00,10.0,7.0,15,8
2024-10-20 00:00:00+00:00,2.0,2.0,3,2
2024-10-21 00:00:00+00:00,99.0,12.0,36,10
2024-10-22 00:00:00+00:00,6.0,6.0,27,17
2024-10-23 00:00:00+00:00,6.0,5.0,25,9
2024-10-24 00:00:00+00:00,14.0,7.0,38,18
2024-10-25 00:00:00+00:00,120.0,5.0,32,11
2024-10-26 00:00:00+00:00,58.0,6.0,20,8
2024-10-27 00:00:00+00:00,5.0,5.0,1,1
2024-10-28 00:00:00+00:00,109.0,14.0,21,11
2024-10-29 00:00:00+00:00,31.0,28.0,185,14
2024-10-30 00:00:00+00:00,,,3,3
