time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-09 00:00:00+00:00,83,61,7.0,5.0
2025-02-10 00:00:00+00:00,296,55,48.0,9.0
2025-02-11 00:00:00+00:00,515,120,52.0,20.0
2025-02-12 00:00:00+00:00,74,32,46.0,40.0
2025-02-13 00:00:00+00:00,107,42,78.0,13.0
2025-02-14 00:00:00+00:00,113,47,37.0,16.0
2025-02-15 00:00:00+00:00,92,23,10.0,6.0
2025-02-16 00:00:00+00:00,82,29,6.0,4.0
2025-02-17 00:00:00+00:00,83,58,17.0,9.0
2025-02-18 00:00:00+00:00,57,33,46.0,12.0
2025-02-19 00:00:00+00:00,142,112,19.0,7.0
2025-02-20 00:00:00+00:00,91,44,17.0,9.0
2025-02-21 00:00:00+00:00,90,27,41.0,14.0
2025-02-22 00:00:00+00:00,31,15,5.0,3.0
2025-02-23 00:00:00+00:00,5,3,,
