referrer,views_total,views_unique
Google,150,43
github.com,77,26
DuckDuckGo,33,2
pypi.org,21,4
anaconda.org,12,1
eigen.tuxfamily.org,8,8
index.ros.org,7,4
discourse.ros.org,4,1
Bing,3,2
Baidu,3,2
